time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
740.5230244403368,0.0986070679903636,0.10102446980307102,-0.002417401812707415
787.5795285458105,0.1017602654131683,0.10455517108813268,-0.0027949056749643902
837.6262362041068,0.1050251361809616,0.10818326804635335,-0.003158131865391753
890.8531597728643,0.1084084810096153,0.11191265392605948,-0.0035041729164441843
947.4623859369098,0.1119172384864082,0.11574730726390225,-0.003830068777494061
1007.6688429708654,0.1155584634807005,0.11969127133365827,-0.004132807852957776
1071.7011167574271,0.1193392820872748,0.12374866707699984,-0.00440938498972504
1139.8023186594885,0.1232669182879281,0.1279237024090166,-0.0046567841210884975
1212.2310085411627,0.1273487635663355,0.1322206770373322,-0.004871913470996692
1289.2621764421351,0.1315924340819877,0.13664395349933586,-0.00505151941734816
1371.1882866324731,0.1360057513947002,0.14119796128760026,-0.005192209892900063
1458.32038801185,0.1405967502553662,0.1458872303134273,-0.005290480058061098
1550.9892950690466,0.1453737184954693,0.15071640160831662,-0.0053426831128473296
1649.5468438854675,0.1503452351453619,0.15569022086677417,-0.00534498572141226
1754.367227951357,0.1555201844850025,0.1608135420115826,-0.005293357526580111
1865.8484188663772,0.1609077362097577,0.1660913380276115,-0.005183601817853795
1984.4136773185828,0.1665173417578803,0.17152872132822974,-0.005011379570349445
2110.513160078451,0.1723587423930243,0.1771309475338807,-0.0047722051408564115
2244.625629109304,0.1784419488687395,0.18290340932624322,-0.00446146045750373
2387.2602692830656,0.1847772054610418,0.18885165092915224,-0.004074445468110449
2538.958621602701,0.1913749570132037,0.19498137859041198,-0.0036064215772082797
2700.2966392711865,0.198245802511091,0.2012984668678995,-0.00305266435680851
2871.8868744132933,0.2054004533046867,0.2078089593747257,-0.002408506070039007
3054.38080375252,0.2128496767423696,0.21451907483445865,-0.0016693980920890472
3248.471302073062,0.2206042389840577,0.2214352206219512,-0.0008309816378934964
3454.895272857822,0.2286748467920523,0.22856399833476793,0.00011084845728437376
3674.4364460901934,0.2370721071251402,0.2359122021158775,0.0011599050092627183
3907.928353842045,0.2458064838580912,0.24348683203282043,0.0023196518252707743
4156.257494945316,0.2548882603732215,0.25129510493300466,0.003593155440216822
4420.366700762531,0.2643275243111099,0.25934445341482354,0.004983070896286357
4701.258714835066,0.2741341773578954,0.2676425351275886,0.006491642230306793
5000.0,0.2843179552259188,0.2761972455048489,0.008120709721069874
