seed,bin,z_low_m,z_high_m,z_center_m,solid_fraction,porosity
27183,14,0.0165600526,0.017742913500000002,0.01715148305,0.5626192516794055,0.4373807483205945
27183,15,0.017742913500000002,0.0189257744,0.018334343950000002,0.5762736692803319,0.42372633071966814
27183,16,0.0189257744,0.0201086353,0.01951720485,0.5622468870252493,0.4377531129747507
27183,17,0.0201086353,0.021291496200000003,0.020700065750000003,0.5678202455199278,0.4321797544800722
27183,18,0.021291496200000003,0.0224743571,0.021882926650000002,0.5599950793541377,0.4400049206458623
27183,19,0.0224743571,0.023657218,0.02306578755,0.5716868910541059,0.42831310894589414
27183,20,0.023657218,0.024840078900000003,0.02424864845,0.5736212344458598,0.4263787655541402
27183,21,0.024840078900000003,0.026022939800000002,0.025431509350000003,0.5623703734388251,0.4376296265611749
27183,22,0.026022939800000002,0.0272058007,0.02661437025,0.5722742179310539,0.42772578206894607
27183,23,0.0272058007,0.028388661600000004,0.027797231150000004,0.5659856044127305,0.4340143955872695
27183,24,0.028388661600000004,0.029571522500000003,0.028980092050000003,0.5482770447870847,0.4517229552129153
27183,25,0.029571522500000003,0.0307543834,0.030162952950000002,0.5802086698166461,0.4197913301833539
27183,26,0.0307543834,0.0319372443,0.03134581385,0.5636042768431105,0.43639572315688946
27183,27,0.0319372443,0.0331201052,0.03252867475,0.5427027212843814,0.45729727871561865
27183,28,0.0331201052,0.034302966100000006,0.03371153565,0.5358645817804525,0.4641354182195475
27183,29,0.034302966100000006,0.035485827000000005,0.034894396550000005,0.3435672476358356,0.6564327523641644
31991,0,0.0,0.0011912039333333334,0.0005956019666666667,0.5311426936880361,0.4688573063119639
31991,1,0.0011912039333333334,0.002382407866666667,0.0017868059000000001,0.5672114794649344,0.43278852053506556
31991,2,0.002382407866666667,0.0035736118000000002,0.0029780098333333335,0.5669249151013855,0.43307508489861446
31991,3,0.0035736118000000002,0.004764815733333334,0.004169213766666667,0.5607002312516814,0.43929976874831855
31991,4,0.004764815733333334,0.005956019666666667,0.0053604177,0.57040479330876,0.42959520669123996
31991,5,0.005956019666666667,0.0071472236000000005,0.006551621633333334,0.5699024752770587,0.43009752472294127
31991,6,0.0071472236000000005,0.008338427533333335,0.007742825566666668,0.568222897975335,0.431777102024665
31991,7,0.008338427533333335,0.009529631466666667,0.008934029500000001,0.5615263658000982,0.4384736341999018
31991,8,0.009529631466666667,0.0107208354,0.010125233433333334,0.574720733595355,0.425279266404645
31991,9,0.0107208354,0.011912039333333334,0.011316437366666668,0.5644863246223312,0.43551367537766883
31991,10,0.011912039333333334,0.013103243266666668,0.0125076413,0.5574449984435996,0.4425550015564004
31991,11,0.013103243266666668,0.014294447200000001,0.013698845233333335,0.5395560369206859,0.4604439630793141
31991,12,0.014294447200000001,0.015485651133333334,0.014890049166666667,0.5624934245165584,0.43750657548344163
31991,13,0.015485651133333334,0.01667685506666667,0.0160812531,0.5680831517904,0.43191684820959997
31991,14,0.01667685506666667,0.017868059000000002,0.017272457033333334,0.5575695161646302,0.44243048383536976
31991,15,0.017868059000000002,0.019059262933333335,0.01846366096666667,0.550059161185948,0.449940838814052
31991,16,0.019059262933333335,0.020250466866666667,0.0196548649,0.5737343319083786,0.42626566809162136
31991,17,0.020250466866666667,0.0214416708,0.020846068833333335,0.5598649918840871,0.4401350081159129
31991,18,0.0214416708,0.022632874733333336,0.022037272766666668,0.5590749298602947,0.4409250701397053
31991,19,0.022632874733333336,0.02382407866666667,0.0232284767,0.5807376515056092,0.4192623484943908
31991,20,0.02382407866666667,0.0250152826,0.024419680633333336,0.5857081575625197,0.4142918424374803
31991,21,0.0250152826,0.026206486533333337,0.02561088456666667,0.5293640310559715,0.4706359689440285
31991,22,0.026206486533333337,0.02739769046666667,0.0268020885,0.5779675645784874,0.4220324354215126
31991,23,0.02739769046666667,0.028588894400000002,0.027993292433333337,0.5638463412303134,0.4361536587696866
31991,24,0.028588894400000002,0.029780098333333335,0.029184496366666667,0.5481865285140324,0.4518134714859676
31991,25,0.029780098333333335,0.030971302266666667,0.030375700300000003,0.5573721653752924,0.44262783462470756
31991,26,0.030971302266666667,0.0321625062,0.03156690423333333,0.5526021229625169,0.4473978770374831
31991,27,0.0321625062,0.03335371013333334,0.032758108166666675,0.540880073320667,0.459119926679333
31991,28,0.03335371013333334,0.03454491406666667,0.033949312100000004,0.5442644377865066,0.45573556221349343
31991,29,0.03454491406666667,0.035736118000000004,0.03514051603333333,0.2971252815909666,0.7028747184090334
40213,0,0.0,0.0011806127666666665,0.0005903063833333333,0.5371337186626471,0.46286628133735286
40213,1,0.0011806127666666665,0.002361225533333333,0.0017709191499999998,0.5503222569161746,0.44967774308382535
40213,2,0.002361225533333333,0.0035418382999999995,0.0029515319166666665,0.5660603838203866,0.4339396161796134
40213,3,0.0035418382999999995,0.004722451066666666,0.0041321446833333325,0.5633026619413005,0.4366973380586995
40213,4,0.004722451066666666,0.005903063833333333,0.0053127574499999995,0.560881515984379,0.43911848401562104
40213,5,0.005903063833333333,0.007083676599999999,0.0064933702166666656,0.5789581765211343,0.42104182347886565
40213,6,0.007083676599999999,0.008264289366666665,0.0076739829833333325,0.5708601482087527,0.42913985179124725
40213,7,0.008264289366666665,0.009444902133333332,0.00885459575,0.5678031867706562,0.4321968132293438
40213,8,0.009444902133333332,0.010625514899999999,0.010035208516666665,0.5714991930295005,0.4285008069704995
40213,9,0.010625514899999999,0.011806127666666666,0.011215821283333333,0.5556846729018101,0.4443153270981899
40213,10,0.011806127666666666,0.012986740433333331,0.012396434049999999,0.5512527228438991,0.44874727715610085
40213,11,0.012986740433333331,0.014167353199999998,0.013577046816666664,0.5680496499165891,0.43195035008341087
40213,12,0.014167353199999998,0.015347965966666665,0.014757659583333332,0.5654782802499594,0.4345217197500406
40213,13,0.015347965966666665,0.01652857873333333,0.015938272349999998,0.5780467205534696,0.4219532794465304
40213,14,0.01652857873333333,0.0177091915,0.017118885116666663,0.575756415031502,0.424243584968498
40213,15,0.0177091915,0.018889804266666664,0.01829949788333333,0.5689619757463377,0.43103802425366233
40213,16,0.018889804266666664,0.02007041703333333,0.019480110649999997,0.5714880881619896,0.4285119118380104
40213,17,0.02007041703333333,0.021251029799999998,0.020660723416666665,0.5740875822405365,0.42591241775946354
40213,18,0.021251029799999998,0.022431642566666663,0.02184133618333333,0.5615166623117452,0.43848333768825476
40213,19,0.022431642566666663,0.023612255333333332,0.023021948949999996,0.565539840393479,0.43446015960652096
40213,20,0.023612255333333332,0.024792868099999997,0.024202561716666664,0.5546401580608792,0.4453598419391208
40213,21,0.024792868099999997,0.025973480866666662,0.02538317448333333,0.5739967678725186,0.42600323212748137
40213,22,0.025973480866666662,0.02715409363333333,0.02656378725,0.5822919356636149,0.4177080643363851
40213,23,0.02715409363333333,0.028334706399999996,0.027744400016666663,0.559297769150099,0.440702230849901
40213,24,0.028334706399999996,0.02951531916666666,0.02892501278333333,0.5607096159016988,0.43929038409830123
40213,25,0.02951531916666666,0.03069593193333333,0.030105625549999994,0.5592549110594628,0.4407450889405372
40213,26,0.03069593193333333,0.031876544699999995,0.03128623831666666,0.5638592994649433,0.4361407005350567
40213,27,0.031876544699999995,0.03305715746666666,0.03246685108333333,0.5594089375507247,0.44059106244927526
40213,28,0.03305715746666666,0.034237770233333326,0.03364746384999999,0.5237345661931336,0.47626543380686637
40213,29,0.034237770233333326,0.035418383,0.03482807661666666,0.35043078646216297,0.649569213537837
47837,0,0.0,0.0011880565,0.00059402825,0.5273840820505581,0.4726159179494419
47837,1,0.0011880565,0.002376113,0.00178208475,0.5728322351076641,0.4271677648923359
47837,2,0.002376113,0.0035641695,0.00297014125,0.548738458151694,0.451261541848306
47837,3,0.0035641695,0.004752226,0.00415819775,0.5659447557311039,0.4340552442688961
47837,4,0.004752226,0.0059402825,0.00534625425,0.5511972330862948,0.44880276691370524
47837,5,0.0059402825,0.007128339,0.006534310749999999,0.5693411764478211,0.4306588235521789
47837,6,0.007128339,0.0083163955,0.007722367250000001,0.5729403687382444,0.4270596312617556
47837,7,0.0083163955,0.009504452,0.00891042375,0.5708787136647394,0.4291212863352606
47837,8,0.009504452,0.0106925085,0.01009848025,0.566192904612705,0.433807095387295
47837,9,0.0106925085,0.011880565,0.01128653675,0.5743473058219059,0.42565269417809415
47837,10,0.011880565,0.0130686215,0.012474593249999999,0.5567940130842925,0.44320598691570745
47837,11,0.0130686215,0.014256678,0.01366264975,0.5837275969274717,0.41627240307252833
47837,12,0.014256678,0.0154447345,0.01485070625,0.5456087254799956,0.4543912745200044
47837,13,0.0154447345,0.016632791,0.01603876275,0.5575082067206639,0.4424917932793361
47837,14,0.016632791,0.0178208475,0.01722681925,0.5743773070678985,0.42562269293210153
47837,15,0.0178208475,0.019008904,0.01841487575,0.5605295312425043,0.43947046875749574
47837,16,0.019008904,0.0201969605,0.01960293225,0.5712346072479754,0.42876539275202463
47837,17,0.0201969605,0.021385017,0.02079098875,0.5729625667640538,0.42703743323594623
47837,18,0.021385017,0.0225730735,0.02197904525,0.5561831621010508,0.4438168378989492
47837,19,0.0225730735,0.02376113,0.02316710175,0.555386712548117,0.444613287451883
47837,20,0.02376113,0.0249491865,0.02435515825,0.5770540398593128,0.4229459601406872
47837,21,0.0249491865,0.026137243,0.02554321475,0.5599856199358966,0.4400143800641034
47837,22,0.026137243,0.0273252995,0.02673127125,0.5532863049085222,0.44671369509147785
47837,23,0.0273252995,0.028513356,0.02791932775,0.5503840603717826,0.44961593962821744
47837,24,0.028513356,0.0297014125,0.02910738425,0.5653785905995172,0.43462140940048277
47837,25,0.0297014125,0.030889469,0.03029544075,0.5511406420633134,0.44885935793668663
47837,26,0.030889469,0.0320775255,0.03148349725,0.5571749219665233,0.4428250780334767
47837,27,0.0320775255,0.033265582,0.03267155375,0.5654174475917442,0.43458255240825583
47837,28,0.033265582,0.0344536385,0.033859610250000005,0.5396625096048968,0.4603374903951032
47837,29,0.0344536385,0.035641695,0.03504766675,0.31356190277262447,0.6864380972273756
52691,0,0.0,0.0011895819333333332,0.0005947909666666666,0.5282556260187936,0.4717443739812064
52691,1,0.0011895819333333332,0.0023791638666666665,0.0017843728999999999,0.5519753824426286,0.44802461755737144
52691,2,0.0023791638666666665,0.0035687457999999997,0.002973954833333333,0.56883671661517,0.43116328338483
52691,3,0.0035687457999999997,0.004758327733333333,0.004163536766666667,0.563243128731003,0.436756871268997
52691,4,0.004758327733333333,0.005947909666666666,0.005353118699999999,0.5858310836981523,0.4141689163018477
52691,5,0.005947909666666666,0.0071374915999999995,0.006542700633333332,0.5497704169790475,0.4502295830209525
52691,6,0.0071374915999999995,0.008327073533333333,0.007732282566666667,0.5556129867877029,0.4443870132122971
52691,7,0.008327073533333333,0.009516655466666666,0.0089218645,0.5564949182255583,0.4435050817744417
52691,8,0.009516655466666666,0.010706237399999999,0.010111446433333332,0.5564947430664466,0.44350525693355336
52691,9,0.010706237399999999,0.011895819333333332,0.011301028366666665,0.5741070956603761,0.4258929043396239
52691,10,0.011895819333333332,0.013085401266666666,0.0124906103,0.5692952476327907,0.4307047523672093
52691,11,0.013085401266666666,0.014274983199999999,0.013680192233333333,0.5589564159012568,0.4410435840987432
52691,12,0.014274983199999999,0.015464565133333332,0.014869774166666665,0.5567824206130251,0.4432175793869749
52691,13,0.015464565133333332,0.016654147066666666,0.016059356099999998,0.5552436305993024,0.4447563694006976
52691,14,0.016654147066666666,0.017843729,0.017248938033333334,0.5852123959773547,0.41478760402264525
52691,15,0.017843729,0.019033310933333332,0.018438519966666664,0.5679860644721415,0.4320139355278585
52691,16,0.019033310933333332,0.020222892866666665,0.0196281019,0.559471050526123,0.440528949473877
52691,17,0.020222892866666665,0.021412474799999998,0.02081768383333333,0.5467352231776029,0.4532647768223971
52691,18,0.021412474799999998,0.02260205673333333,0.022007265766666666,0.5591429242261167,0.44085707577388333
52691,19,0.02260205673333333,0.023791638666666663,0.023196847699999995,0.5681839972511836,0.4318160027488164
52691,20,0.023791638666666663,0.0249812206,0.02438642963333333,0.5698709055822477,0.43012909441775227
52691,21,0.0249812206,0.026170802533333332,0.025576011566666668,0.558994643687894,0.441005356312106
52691,22,0.026170802533333332,0.027360384466666665,0.026765593499999997,0.5585100444148509,0.44148995558514914
52691,23,0.027360384466666665,0.028549966399999998,0.027955175433333333,0.5642784915784455,0.43572150842155455
52691,24,0.028549966399999998,0.02973954833333333,0.029144757366666663,0.5712400394531549,0.42875996054684506
52691,25,0.02973954833333333,0.030929130266666664,0.0303343393,0.5551744902863895,0.44482550971361046
52691,26,0.030929130266666664,0.032118712199999996,0.03152392123333333,0.5631733153039374,0.43682668469606256
52691,27,0.032118712199999996,0.03330829413333333,0.032713503166666665,0.5532239175985992,0.44677608240140076
52691,28,0.03330829413333333,0.03449787606666666,0.033903085099999994,0.5185195396283959,0.4814804603716041
52691,29,0.03449787606666666,0.035687458,0.03509266703333333,0.3297592883258428,0.6702407116741572
61417,0,0.0,0.0011863307333333335,0.0005931653666666667,0.5322688605456816,0.46773113945431843
61417,1,0.0011863307333333335,0.002372661466666667,0.0017794961000000002,0.5496128314879297,0.4503871685120703
61417,2,0.002372661466666667,0.0035589922000000005,0.0029658268333333337,0.5653377320643478,0.4346622679356522
61417,3,0.0035589922000000005,0.004745322933333334,0.004152157566666667,0.5579381676154807,0.44206183238451935
61417,4,0.004745322933333334,0.0059316536666666675,0.005338488300000001,0.5511198696408869,0.4488801303591131
61417,5,0.0059316536666666675,0.007117984400000001,0.006524819033333334,0.5808254123828163,0.41917458761718374
61417,6,0.007117984400000001,0.008304315133333334,0.007711149766666667,0.5681788990086858,0.4318211009913142
61417,7,0.008304315133333334,0.009490645866666668,0.0088974805,0.5744212869955895,0.4255787130044105
61417,8,0.009490645866666668,0.010676976600000002,0.010083811233333335,0.5659059188593261,0.43409408114067394
61417,9,0.010676976600000002,0.011863307333333335,0.011270141966666668,0.5516108417921929,0.4483891582078071
61417,10,0.011863307333333335,0.013049638066666668,0.012456472700000002,0.5806593859463951,0.4193406140536049
61417,11,0.013049638066666668,0.014235968800000002,0.013642803433333335,0.5661841493798843,0.43381585062011574
61417,12,0.014235968800000002,0.015422299533333336,0.014829134166666669,0.5812846060645739,0.4187153939354261
61417,13,0.015422299533333336,0.016608630266666667,0.0160154649,0.5737786410163496,0.42622135898365043
61417,14,0.016608630266666667,0.017794961,0.017201795633333336,0.5649112971320538,0.4350887028679462
61417,15,0.017794961,0.018981291733333336,0.018388126366666667,0.5666855536941974,0.4333144463058026
61417,16,0.018981291733333336,0.02016762246666667,0.019574457100000005,0.5532036126515929,0.4467963873484071
61417,17,0.02016762246666667,0.021353953200000005,0.020760787833333336,0.5741441129562256,0.4258558870437744
61417,18,0.021353953200000005,0.022540283933333335,0.02194711856666667,0.5770884025023723,0.42291159749762774
61417,19,0.022540283933333335,0.02372661466666667,0.023133449300000004,0.561568667218748,0.438431332781252
61417,20,0.02372661466666667,0.024912945400000004,0.024319780033333335,0.5759799380490215,0.4240200619509785
61417,21,0.024912945400000004,0.026099276133333335,0.02550611076666667,0.5474905510114014,0.4525094489885986
61417,22,0.026099276133333335,0.02728560686666667,0.026692441500000004,0.5852486435013321,0.4147513564986679
61417,23,0.02728560686666667,0.028471937600000004,0.027878772233333335,0.565014268244781,0.43498573175521904
61417,24,0.028471937600000004,0.029658268333333338,0.029065102966666673,0.5534832624180555,0.44651673758194454
61417,25,0.029658268333333338,0.030844599066666673,0.030251433700000004,0.5389484704113235,0.46105152958867646
61417,26,0.030844599066666673,0.0320309298,0.031437764433333334,0.5680660987606351,0.4319339012393649
61417,27,0.0320309298,0.033217260533333334,0.03262409516666667,0.5476286764486942,0.4523713235513058
61417,28,0.033217260533333334,0.03440359126666667,0.0338104259,0.5399331164093116,0.46006688359068837
61417,29,0.03440359126666667,0.035589922,0.034996756633333334,0.28477279471594275,0.7152272052840573
69371,0,0.0,0.0011809735333333333,0.0005904867666666667,0.5251754003080831,0.4748245996919169
69371,1,0.0011809735333333333,0.0023619470666666666,0.0017714603,0.5564500025946945,0.44354999740530554
69371,2,0.0023619470666666666,0.0035429206,0.0029524338333333333,0.5564630100054943,0.44353698999450575
69371,3,0.0035429206,0.004723894133333333,0.004133407366666666,0.5584956786412456,0.4415043213587544
69371,4,0.004723894133333333,0.005904867666666667,0.0053143809,0.5734712529632541,0.4265287470367459
69371,5,0.005904867666666667,0.0070858412,0.006495354433333333,0.5784316383784505,0.42156836162154954
69371,6,0.0070858412,0.008266814733333332,0.007676327966666666,0.5729818369666659,0.42701816303333406
69371,7,0.008266814733333332,0.009447788266666667,0.0088573015,0.569166563984629,0.43083343601537105
69371,8,0.009447788266666667,0.0106287618,0.010038275033333334,0.5707561177825183,0.42924388221748166
69371,9,0.0106287618,0.011809735333333333,0.011219248566666666,0.5773662656343149,0.4226337343656851
69371,10,0.011809735333333333,0.012990708866666666,0.0124002221,0.5688501547789302,0.4311498452210698
69371,11,0.012990708866666666,0.0141716824,0.013581195633333333,0.5700600004258062,0.4299399995741938
69371,12,0.0141716824,0.015352655933333334,0.014762169166666667,0.5753675503450015,0.42463244965499847
69371,13,0.015352655933333334,0.016533629466666665,0.0159431427,0.5649412343233563,0.4350587656766437
69371,14,0.016533629466666665,0.017714603,0.017124116233333334,0.5665422266147209,0.43345777338527913
69371,15,0.017714603,0.018895576533333333,0.018305089766666664,0.5811305848078255,0.41886941519217447
69371,16,0.018895576533333333,0.020076550066666667,0.019486063300000002,0.565630716707043,0.434369283292957
69371,17,0.020076550066666667,0.0212575236,0.020667036833333333,0.5684888983071889,0.43151110169281115
69371,18,0.0212575236,0.022438497133333332,0.021848010366666667,0.5460579743488212,0.4539420256511788
69371,19,0.022438497133333332,0.023619470666666666,0.0230289839,0.5760143466678065,0.4239856533321935
69371,20,0.023619470666666666,0.0248004442,0.02420995743333333,0.5858523567088846,0.4141476432911154
69371,21,0.0248004442,0.02598141773333333,0.025390930966666666,0.5720989755916762,0.4279010244083238
69371,22,0.02598141773333333,0.027162391266666665,0.0265719045,0.5805309067563674,0.4194690932436326
69371,23,0.027162391266666665,0.0283433648,0.02775287803333333,0.5622360664420417,0.4377639335579583
69371,24,0.0283433648,0.029524338333333334,0.02893385156666667,0.5723629432880595,0.4276370567119405
69371,25,0.029524338333333334,0.030705311866666668,0.0301148251,0.5656633690809546,0.4343366309190454
69371,26,0.030705311866666668,0.0318862854,0.03129579863333333,0.5498546164818462,0.4501453835181538
69371,27,0.0318862854,0.03306725893333333,0.03247677216666667,0.5372515171554078,0.46274848284459225
69371,28,0.03306725893333333,0.03424823246666667,0.0336577457,0.5364751247613919,0.4635248752386081
69371,29,0.03424823246666667,0.035429206,0.03483871923333333,0.2967082026399715,0.7032917973600286
74167,0,0.0,0.0011858925000000002,0.0005929462500000001,0.5330762647266857,0.4669237352733143
74167,1,0.0011858925000000002,0.0023717850000000004,0.0017788387500000003,0.566599498222226,0.433400501777774
74167,2,0.0023717850000000004,0.0035576775000000006,0.0029647312500000007,0.5770431960253738,0.4229568039746262
74167,3,0.0035576775000000006,0.004743570000000001,0.0041506237500000005,0.5731446691887656,0.4268553308112344
74167,4,0.004743570000000001,0.005929462500000001,0.005336516250000001,0.5590116465907952,0.44098835340920484
74167,5,0.005929462500000001,0.007115355000000001,0.006522408750000002,0.561486800603854,0.43851319939614597
74167,6,0.007115355000000001,0.008301247500000001,0.007708301250000001,0.5595859932968725,0.44041400670312747
74167,7,0.008301247500000001,0.009487140000000002,0.008894193750000001,0.5446556822556786,0.4553443177443214
74167,8,0.009487140000000002,0.010673032500000002,0.010080086250000002,0.5716440500809005,0.42835594991909953
74167,9,0.010673032500000002,0.011858925000000003,0.011265978750000002,0.5547576697005209,0.4452423302994791
74167,10,0.011858925000000003,0.013044817500000002,0.012451871250000003,0.5772346241782533,0.42276537582174667
74167,11,0.013044817500000002,0.014230710000000002,0.013637763750000002,0.5679642294178372,0.4320357705821628
74167,12,0.014230710000000002,0.015416602500000003,0.014823656250000003,0.5681163792352962,0.43188362076470377
74167,13,0.015416602500000003,0.016602495000000002,0.01600954875,0.5870735766086083,0.41292642339139174
74167,14,0.016602495000000002,0.017788387500000002,0.017195441250000002,0.5545420901484512,0.44545790985154876
74167,15,0.017788387500000002,0.018974280000000003,0.018381333750000003,0.5481972583610127,0.45180274163898726
74167,16,0.018974280000000003,0.020160172500000004,0.019567226250000003,0.5664122364964671,0.4335877635035329
74167,17,0.020160172500000004,0.021346065000000004,0.020753118750000004,0.5683422563409597,0.4316577436590403
74167,18,0.021346065000000004,0.022531957500000005,0.021939011250000005,0.5701676188831637,0.4298323811168363
74167,19,0.022531957500000005,0.023717850000000006,0.023124903750000005,0.5530783889397385,0.4469216110602615
74167,20,0.023717850000000006,0.024903742500000003,0.024310796250000002,0.5760183340760956,0.4239816659239044
74167,21,0.024903742500000003,0.026089635000000003,0.025496688750000003,0.5656484199053792,0.4343515800946208
74167,22,0.026089635000000003,0.027275527500000004,0.026682581250000004,0.570818227236184,0.42918177276381597
74167,23,0.027275527500000004,0.028461420000000005,0.027868473750000004,0.563359258016525,0.436640741983475
74167,24,0.028461420000000005,0.029647312500000005,0.029054366250000005,0.5505852804635221,0.44941471953647794
74167,25,0.029647312500000005,0.030833205000000006,0.030240258750000006,0.5738813248048841,0.4261186751951159
74167,26,0.030833205000000006,0.0320190975,0.031426151250000006,0.560029034819029,0.439970965180971
74167,27,0.0320190975,0.033204990000000004,0.03261204375,0.5357244423888271,0.4642755576111729
74167,28,0.033204990000000004,0.034390882500000004,0.03379793625000001,0.5485293578639151,0.4514706421360849
74167,29,0.034390882500000004,0.035576775000000005,0.03498382875,0.28852947596990025,0.7114705240300998
81929,0,0.0,0.0011876634666666665,0.0005938317333333333,0.5248975962557519,0.47510240374424806
81929,1,0.0011876634666666665,0.002375326933333333,0.0017814951999999998,0.5531132253795714,0.4468867746204286
81929,2,0.002375326933333333,0.0035629903999999995,0.0029691586666666663,0.565924150834493,0.434075849165507
81929,3,0.0035629903999999995,0.004750653866666666,0.004156822133333333,0.559183059783365,0.440816940216635
81929,4,0.004750653866666666,0.0059383173333333325,0.005344485599999999,0.5831395331771123,0.4168604668228877
81929,5,0.0059383173333333325,0.007125980799999999,0.006532149066666666,0.5586080117663803,0.4413919882336197
81929,6,0.007125980799999999,0.008313644266666666,0.007719812533333333,0.5604307425007647,0.43956925749923526
81929,7,0.008313644266666666,0.009501307733333332,0.008907476,0.574984575264363,0.425015424735637
81929,8,0.009501307733333332,0.010688971199999998,0.010095139466666665,0.565800929542707,0.434199070457293
81929,9,0.010688971199999998,0.011876634666666665,0.011282802933333332,0.5588294755590602,0.44117052444093985
81929,10,0.011876634666666665,0.013064298133333332,0.012470466399999998,0.5679913870636777,0.4320086129363223
81929,11,0.013064298133333332,0.014251961599999998,0.013658129866666665,0.5582723262914725,0.4417276737085275
81929,12,0.014251961599999998,0.015439625066666664,0.014845793333333331,0.5461164098928568,0.4538835901071432
81929,13,0.015439625066666664,0.016627288533333333,0.0160334568,0.5704068008295553,0.4295931991704447
81929,14,0.016627288533333333,0.017814952,0.017221120266666667,0.5629545694209318,0.4370454305790682
81929,15,0.017814952,0.019002615466666664,0.01840878373333333,0.5605794787234677,0.4394205212765323
81929,16,0.019002615466666664,0.02019027893333333,0.0195964472,0.5719511624615256,0.42804883753847445
81929,17,0.02019027893333333,0.021377942399999995,0.02078411066666666,0.5626605191778297,0.43733948082217033
81929,18,0.021377942399999995,0.022565605866666665,0.02197177413333333,0.5631999297824389,0.43680007021756107
81929,19,0.022565605866666665,0.02375326933333333,0.0231594376,0.532698133588259,0.467301866411741
81929,20,0.02375326933333333,0.024940932799999996,0.02434710106666666,0.5682300870962491,0.4317699129037509
81929,21,0.024940932799999996,0.026128596266666665,0.02553476453333333,0.5595996357676347,0.4404003642323653
81929,22,0.026128596266666665,0.02731625973333333,0.026722428,0.5654388357331505,0.43456116426684954
81929,23,0.02731625973333333,0.028503923199999996,0.02791009146666666,0.5514057326582904,0.4485942673417096
81929,24,0.028503923199999996,0.029691586666666662,0.02909775493333333,0.5602859335705404,0.43971406642945965
81929,25,0.029691586666666662,0.030879250133333327,0.030285418399999993,0.5656735930268408,0.43432640697315916
81929,26,0.030879250133333327,0.0320669136,0.03147308186666666,0.5733318344886177,0.4266681655113823
81929,27,0.0320669136,0.033254577066666666,0.03266074533333333,0.5712412033983293,0.4287587966016707
81929,28,0.033254577066666666,0.03444224053333333,0.03384840879999999,0.5283970445945917,0.4716029554054083
81929,29,0.03444224053333333,0.035629904,0.03503607226666666,0.34587113648312057,0.6541288635168794
90709,0,0.0,0.0011932381333333334,0.0005966190666666667,0.508731570239195,0.491268429760805
90709,1,0.0011932381333333334,0.002386476266666667,0.0017898572000000002,0.5450724631804259,0.4549275368195741
90709,2,0.002386476266666667,0.0035797144000000005,0.002983095333333334,0.5603169116336957,0.4396830883663043
90709,3,0.0035797144000000005,0.004772952533333334,0.004176333466666667,0.5573120656593756,0.44268793434062437
90709,4,0.004772952533333334,0.005966190666666667,0.0053695716,0.5663404371895355,0.43365956281046447
90709,5,0.005966190666666667,0.007159428800000001,0.006562809733333334,0.5515530048283543,0.44844699517164566
90709,6,0.007159428800000001,0.008352666933333334,0.0077560478666666675,0.5771714977225468,0.42282850227745317
90709,7,0.008352666933333334,0.009545905066666667,0.008949286,0.5767962960712019,0.42320370392879814
90709,8,0.009545905066666667,0.0107391432,0.010142524133333334,0.546397650361932,0.453602349638068
90709,9,0.0107391432,0.011932381333333334,0.011335762266666667,0.5448772980106145,0.45512270198938554
90709,10,0.011932381333333334,0.013125619466666667,0.0125290004,0.5742418746894182,0.42575812531058177
90709,11,0.013125619466666667,0.014318857600000002,0.013722238533333334,0.5611283702595891,0.43887162974041094
90709,12,0.014318857600000002,0.015512095733333335,0.014915476666666668,0.5697963998828044,0.4302036001171956
90709,13,0.015512095733333335,0.01670533386666667,0.0161087148,0.5650869397168216,0.43491306028317844
90709,14,0.01670533386666667,0.017898572,0.017301952933333337,0.5792173903980004,0.42078260960199965
90709,15,0.017898572,0.019091810133333335,0.018495191066666666,0.5574195374488982,0.44258046255110184
90709,16,0.019091810133333335,0.020285048266666668,0.019688429200000003,0.5589551347482385,0.44104486525176145
90709,17,0.020285048266666668,0.0214782864,0.020881667333333333,0.5771508093739462,0.42284919062605375
90709,18,0.0214782864,0.022671524533333334,0.02207490546666667,0.5671628692558663,0.43283713074413366
90709,19,0.022671524533333334,0.023864762666666667,0.0232681436,0.5550409254486152,0.44495907455138484
90709,20,0.023864762666666667,0.0250580008,0.024461381733333336,0.5729948048366506,0.42700519516334945
90709,21,0.0250580008,0.026251238933333334,0.025654619866666666,0.5585778821739373,0.44142211782606267
90709,22,0.026251238933333334,0.027444477066666667,0.026847858000000002,0.5830016003651888,0.4169983996348112
90709,23,0.027444477066666667,0.028637715200000004,0.028041096133333335,0.548738706672578,0.45126129332742204
90709,24,0.028637715200000004,0.029830953333333337,0.02923433426666667,0.5582906807726561,0.4417093192273439
90709,25,0.029830953333333337,0.03102419146666667,0.030427572400000005,0.5620595947866444,0.43794040521335564
90709,26,0.03102419146666667,0.0322174296,0.031620810533333335,0.5728148797752329,0.42718512022476707
90709,27,0.0322174296,0.03341066773333334,0.032814048666666665,0.5583643720572382,0.4416356279427618
90709,28,0.03341066773333334,0.034603905866666666,0.0340072868,0.5282801994436291,0.47171980055637086
90709,29,0.034603905866666666,0.035797144,0.03520052493333334,0.2755102701688359,0.7244897298311641
98251,0,0.0,0.0011797354333333333,0.0005898677166666667,0.527938907619701,0.47206109238029903
98251,1,0.0011797354333333333,0.0023594708666666666,0.00176960315,0.5450112283406334,0.4549887716593666
98251,2,0.0023594708666666666,0.0035392063,0.002949338583333333,0.5603714888937567,0.43962851110624335
