target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_fdr,spearman_p_fdr,abs_spearman_rho
t50_final_uptake_s,inlet_min_pair_distance_over_D,20,-0.036820080840043526,0.8775203814147454,-0.10375939849624059,0.6633257542362446,0.9400601159883587,0.7109882317992551,0.10375939849624059
t50_final_uptake_s,network_pore_volume_cv,20,0.10942264560533518,0.6460711577749986,0.10075187969924812,0.6725564354857818,0.771117188312095,0.7109882317992551,0.10075187969924812
t50_final_uptake_s,network_shortest_inlet_outlet_path_m,20,-0.03327305858022285,0.8892460556646636,0.04210526315789473,0.8600949015145793,0.9400601159883587,0.883986426556651,0.04210526315789473
t50_final_uptake_s,network_mean_throat_length_m,20,0.022367270486600973,0.9254270456383935,0.021052631578947364,0.9297994024457079,0.9441477278195083,0.9297994024457079,0.021052631578947364
underutilized_particle_fraction,effective_inlet_to_interior_conductance_m3_s,20,-0.9457946725920097,3.1492091243433387e-10,-0.9590072133630365,2.674647208881681e-11,1.1652073760070353e-08,9.896194672862219e-10,0.9590072133630365
underutilized_particle_fraction,network_inlet_pores,20,-0.7041579934987761,0.0005293560915154848,-0.7419646453686882,0.00018031112299407912,0.00652872512869098,0.003335755775390464,0.7419646453686882
underutilized_particle_fraction,inlet_to_internal_throat_count,20,-0.6826465687782185,0.000911236491763918,-0.6884490179234664,0.0007905289234392921,0.008428937548816242,0.008638247122410304,0.6884490179234664
underutilized_particle_fraction,inlet_to_internal_unique_second_layer_pores,20,-0.7148871417625622,0.0003966486149532903,-0.6816319500241803,0.0009338645537740869,0.00652872512869098,0.008638247122410304,0.6816319500241803
underutilized_particle_fraction,inlet_polar_cell_coverage,20,-0.6397267223038889,0.002385262557986808,-0.6427893901935637,0.002237569477028329,0.01765094292910238,0.016558014130009634,0.6427893901935637
underutilized_particle_fraction,inlet_radial_mean_over_R,20,0.5888405568366322,0.006303157077731281,0.5633697276932662,0.009691662026318751,0.03886946864600956,0.059765249162298965,0.5633697276932662
underutilized_particle_fraction,inlet_internal_conductance_m3_s,20,-0.5326376419122918,0.015612009960024788,-0.5257616016790295,0.017269223029252365,0.062096884240302755,0.09128017886890535,0.5257616016790295
underutilized_particle_fraction,inlet_total_pore_volume_m3,20,-0.5244711759775237,0.01759536356705144,-0.4896578007053622,0.02842168204610417,0.062096884240302755,0.1314502794632318,0.4896578007053622
underutilized_particle_fraction,inlet_pore_volume_fraction,20,-0.5211356974439857,0.018461235855225144,-0.4723580627388133,0.03546364993281382,0.062096884240302755,0.1457950052793457,0.4723580627388133
underutilized_particle_fraction,inlet_angular_resultant,20,0.5611356439868825,0.010048488198815406,0.43700642428543074,0.05402052272142274,0.05234562967274807,0.18429021043185823,0.43700642428543074
underutilized_particle_fraction,inlet_centroid_offset_over_R,20,0.5536763574530594,0.01131797398329688,0.4294847990825834,0.058780757691501595,0.05234562967274807,0.18429021043185823,0.4294847990825834
underutilized_particle_fraction,network_geometric_tortuosity,20,0.3966852382656465,0.08333172218694497,0.4279804740420139,0.05976979797789996,0.23717490160899724,0.18429021043185823,0.4279804740420139
underutilized_particle_fraction,network_shortest_inlet_outlet_path_m,20,0.40282695942645413,0.07823958328861445,0.42045884883916657,0.0649051601768829,0.23717490160899724,0.1847300712726667,0.42045884883916657
underutilized_particle_fraction,inlet_internal_conductance_per_inlet_pore_m3_s,20,-0.3682453549308608,0.11014707217219159,-0.37908991022350613,0.09927526390371662,0.29110297645507777,0.2623703403169654,0.37908991022350613
underutilized_particle_fraction,network_throat_count,20,-0.26929183667343837,0.25091402905296584,-0.28281310762706013,0.2269710103536497,0.5461070044093962,0.5598618255390025,0.28281310762706013
underutilized_particle_fraction,effective_inlet_to_outlet_conductance_m3_s,20,-0.3112830714621468,0.18156856738708527,-0.2685220197416502,0.25232381932404596,0.4478691328881437,0.5720639965801118,0.2685220197416502
underutilized_particle_fraction,inlet_radial_coverage,20,-0.21064884130619663,0.3726853484693755,-0.26023084039647126,0.267827013212977,0.5915604020830578,0.5720639965801118,0.26023084039647126
